id,predicted_price
6145601745,344003.9
5207200195,646794.56
1972201856,546976.5
7212680080,234853.2
7277100510,646473.25
522079022,564460.0
5605000440,840325.9
6632300230,363948.88
8815400165,662588.94
6708200320,484593.75
2426059076,574785.56
3260200200,564910.25
2770601741,490572.6
4338800500,242068.08
9201000320,773554.0
7655900038,321760.0
3625059140,584325.6
4222310010,215420.05
2114700115,310107.97
3291800710,309966.94
9406590010,414598.03
3025059124,2654107.2
7972601250,386941.97
930000470,840403.6
6690500060,509117.06
16000015,195501.72
5693501102,584333.44
8079040490,453605.03
7225000155,364970.75
8819900170,780874.9
7972601270,317520.44
1224069074,810632.06
5126900321,353220.9
3438501860,322920.47
2822069080,455406.47
1656600310,589004.06
3856900507,1285770.9
1626069139,468650.3
2524049257,1403381.6
3904960150,537928.2
7214820610,444745.4
7977201845,604547.8
2428100080,795927.06
2202500135,414647.47
1523550220,709727.06
2313900610,459970.34
4123840050,374852.12
2125059124,1018223.94
1225039067,443726.5
6431500283,480119.72
2473380010,297524.53
5694501195,413986.44
2881700046,360900.72
6837820330,320100.84
2337300370,200198.27
3876540630,226554.39
626059317,363242.53
3374500520,324839.53
7228501903,396227.25
4019300051,515452.56
4232902615,579868.5
3546000090,244705.78
8127700215,739113.0
3438501100,329819.4
1769600066,719597.2
8146100610,586462.7
3052700695,598532.3
7954310210,634542.1
3761700053,1730299.8
1320069179,335914.25
1331900410,790047.2
7303100210,344473.03
2464400285,506231.97
6163901150,337880.53
8955800045,337832.84
2314300200,416974.8
9528104360,398184.9
4177100005,663614.06
8856960260,312274.12
1828001220,604669.5
3066400710,679835.4
624110610,834060.0
4040800260,404721.66
5019500215,519091.2
2481630180,919735.06
7203170190,657878.56
510001280,924363.9
9430110120,707509.8
1565950030,332555.9
9828202255,834175.3
3878900270,434655.88
8091600080,211657.95
1112000035,296489.25
2228900270,285475.62
6648701740,297922.6
1245003740,616030.75
2174503441,548474.1
7708250010,318486.38
6072300110,590758.7
2329800140,258167.47
1494300040,536818.7
3832050130,275829.6
7203100730,868450.56
7199330170,473625.97
7785000220,742228.0
1250201175,422046.94
4054500180,1043266.5
7905200061,443787.88
3751604895,205268.4
5220300140,281416.62
3323059027,328052.97
8651611980,869166.44
8673400190,549341.0
1668500100,804161.06
1023059365,574071.2
3308030060,338177.12
4232400860,867369.56
2144800615,257402.39
1568100920,1395841.5
9406510040,499517.97
2923049421,331759.53
1051000040,1443639.0
2077700042,645576.9
9423800030,279071.4
9818700455,613145.9
7133300675,374059.34
4113800550,668523.56
5553300375,1798926.8
2025701530,279284.94
7942601155,443597.03
7524300020,280624.4
2520069100,297098.06
5412300410,216259.47
7504110760,750806.06
2594200350,408715.62
2722059013,254282.77
8078430480,557983.3
1423069162,513902.0
8856001090,172798.61
7000100631,686302.7
4222200280,235188.73
7971300050,582372.94
2009001600,238872.39
6619910140,679882.06
2877100985,552166.25
1196000007,355175.03
1330850130,726593.1
6664900410,269317.2
1231001110,302095.75
9235900030,270372.03
9407101840,306266.03
9523103001,410982.62
2149800278,401244.78
7234601198,650087.56
9476700035,393288.16
9297301065,596965.8
518500700,764276.44
7843500090,335353.12
6056110780,291205.25
2345700260,344927.0
3509600070,235694.84
1431700280,340084.97
1623049174,268846.28
3024089049,392373.3
7853340450,392077.03
7732410360,773485.4
1446800995,313213.34
2946000285,241266.48
425079100,501307.1
3876313040,430474.53
1762600260,1009437.1
1925069121,997174.56
7443000480,810905.8
7820000015,352805.47
4027701253,492678.7
2826049165,373880.66
5426300060,862951.25
1278000210,137775.02
923000270,359276.75
7657600005,254485.58
3024079057,385601.8
3276180020,299543.94
7304300760,289088.2
3908100020,552257.9
8835400805,716756.9
4051150070,201669.75
3904930530,467005.34
6163900971,379300.06
7942600310,440859.5
4365700330,241369.6
423059207,280717.0
3992700265,342582.7
7177300090,470745.78
2540820010,617659.06
5700002510,892977.9
5201000030,551171.4
7631800015,1973360.1
2922702965,626613.8
1525059198,914823.2
1245003160,720830.1
3810000455,321432.44
7855600080,613242.3
5701500030,1093093.1
7504020400,653129.4
1402600570,320324.38
7575610760,274096.28
8731990370,364045.38
5021900090,777995.25
290000075,456353.8
2841500010,481768.16
3955900830,446970.5
7852110140,559748.56
1311400350,250627.83
7773800015,576453.25
4123400320,511599.8
2725069157,866390.75
666000143,755272.94
5101408678,503570.2
6371000026,358961.3
2024059084,658018.5
7283900036,318826.12
8881900230,768528.8
3959400135,351460.53
7696610270,226686.44
1689400150,804943.7
5103900015,430220.5
1441000350,439900.28
5101408735,324287.94
3126059027,1834491.5
2320069014,480113.75
9541600015,635278.44
8682320420,715843.56
1562200090,641310.25
3395070980,577618.25
7349600230,244127.47
522049122,263961.78
869700060,307162.84
811000055,1182201.9
1221059176,415538.97
1523059103,478888.22
2025760210,657383.75
9218400088,313377.7
8682292020,468426.9
2623089135,437198.9
3758900259,1244072.0
524069049,633594.56
3121500150,840818.06
5581400080,797483.1
8087800020,451231.6
4070700290,802778.75
3296000170,615989.0
9238500040,504139.12
2744600040,351282.25
6813600380,619798.06
6140100150,526103.44
2201500555,468843.0
2600110250,625156.8
4337000275,139330.75
1186000150,596068.1
1972201963,522569.1
1105000745,356790.7
2887700560,609507.9
4039700080,651121.25
522049104,299916.38
4202400078,244977.56
7520000695,189018.92
7714000310,403568.88
4319200060,648484.44
8624700015,659385.44
5104520610,305873.44
2354300845,325543.5
3824100291,472804.16
6151800612,266933.75
5454200080,895030.06
6413600290,358133.16
2131200065,314544.8
1459920010,271716.94
50300090,404927.84
2326300090,603692.25
7714000070,403568.88
3630180500,1001284.6
1727850340,1058684.5
8691430330,973615.3
2310030390,269686.5
5561400610,532203.94
7010701016,516714.0
7883605915,244242.5
1282300995,341158.25
4040700310,485544.4
3353400435,223434.98
2143701015,502555.03
255450020,374411.25
1020069017,368464.88
4038200120,501484.97
9284801100,275869.84
1965200075,591611.7
847100047,518003.22
4038700720,514161.8
6815100085,825464.7
2508000020,287378.44
255520180,657352.4
6822100750,596880.44
869700050,338587.28
1775801405,556185.0
6600400090,215371.77
7202330270,446340.06
1683400165,748847.44
2625069070,1134914.9
7625702440,391513.6
3388000640,226479.0
1899400365,273129.75
6899990200,835549.56
5569700020,890836.94
986000045,275798.0
3293700221,311820.9
3764800250,358416.06
2291400566,374996.22
4219401236,1547210.1
4239400840,159829.28
7211400990,210557.3
7696500280,204624.19
7215721070,515598.56
3204850140,358169.7
4322200220,693630.1
2566300100,1125371.1
1944900090,433885.12
6648500390,304954.2
7385300020,724500.7
1704900135,354178.56
2877100655,745533.2
2726079098,584116.1
7625703800,472231.88
318300040,495315.03
7922800190,523250.28
2023049361,210090.53
8946400210,473019.75
6071600450,533663.6
4343800100,406871.06
1443300140,380576.94
1024039001,817983.2
2767704860,573905.9
7234600851,672778.7
644200065,865307.4
7784400035,700777.1
3826000560,214382.61
9272202260,381035.62
263000253,418825.25
3621059043,622311.7
240000130,499458.4
1352300120,205870.47
7849200861,306512.94
2487700130,498267.12
1796100140,270017.72
7234601221,510867.0
8651710190,467581.56
2916200091,562042.8
1232000915,527961.56
1545801970,272816.06
3211200420,323286.84
7686204675,196130.12
3141600210,186998.58
3959401284,531912.7
2113700825,254836.52
3876000710,404375.22
522069022,491162.44
3214200070,360897.97
1221039156,300276.4
259600790,434569.66
785000040,490400.47
8138870470,493417.84
2596300035,299576.22
540100057,1470508.4
3073500045,501669.62
5363200266,407271.7
8682261650,528287.44
3224510080,850051.44
3211270160,435149.44
9269200520,178579.78
293810190,470093.47
4197400043,311890.22
3026079031,329385.94
5332200405,992661.0
2473411210,320606.78
9268200315,552112.0
8123500050,601890.6
3221069091,478859.47
2485000165,656978.25
4058800215,517099.5
1926059039,773503.1
2533300680,941436.44
3343903640,315350.06
5700003705,1423797.0
2023049372,456570.16
4058800830,573799.2
3333002302,439258.03
2944500340,295661.66
1982200790,585697.56
8929000270,469896.72
8122101440,298750.53
7525530470,798548.56
9332800020,674556.4
3878900525,237366.11
5420300210,242437.48
9232900165,331403.47
6414100026,395958.28
3013300660,725866.6
7954300120,575528.8
1081200360,342105.38
2877102345,493126.66
2202500255,440608.16
7984400050,222208.02
9558020380,452885.78
7812801850,217072.34
8944460020,374574.1
2306400040,531762.56
8649400410,363761.5
7889602020,241945.06
2041000025,496242.22
871001484,625989.6
2767602141,544223.5
3630180470,798760.3
2769602140,474718.06
2473250280,328779.62
5422560660,540269.0
3756600240,380855.06
8651600160,789130.06
7202300540,886895.2
8961950250,439624.75
3303000130,442070.34
798000062,277015.34
1695900150,757563.3
1604730150,488867.47
4136930310,353895.28
8835401250,1349252.1
8665900328,384654.22
9262800255,287680.62
1853080570,819457.3
5556300114,790968.44
9517200290,408771.75
4037200295,471733.6
7417100123,383987.5
2620069077,194178.72
7922720040,631541.7
558100090,505510.75
257000037,262358.1
3319500385,445737.72
9297301520,321717.97
3580900090,362959.62
1321039076,176502.78
7227801581,275294.0
9407001620,296247.6
2130400150,323742.84
2312400200,247577.31
4046700210,392288.0
1193000480,947936.6
1492800296,550816.1
3013300017,412930.47
3630240140,612684.7
1049010390,340369.22
9320900420,152666.84
4315700060,382357.0
2591010290,342819.97
323089085,625048.3
6600400270,210621.16
2919701105,452202.16
7202360670,891824.7
8927600100,767522.44
3211700045,615983.1
4027701326,470319.03
1601600195,264547.72
7853280350,779325.2
3629970130,720916.75
7203120020,793591.06
9542900190,366777.47
8035350120,521955.47
1238501184,956365.0
251200240,473234.97
8945300200,198016.5
2162000160,1269008.4
5466310060,175076.28
1239400064,920193.06
5205000020,335258.47
1720800305,661965.56
7280300375,575966.94
2095800400,476283.44
7852010950,555860.44
1428001160,510365.94
9528104910,736956.44
8644210470,853775.7
7923300310,498297.53
254000100,645472.2
1931300688,504588.84
7007700030,441810.72
422049178,222057.39
422069067,426831.78
2923049393,407481.47
930000305,465805.72
2461900448,482715.56
2610100020,293441.94
2895550050,244869.66
7701700040,284147.4
2460900020,485763.94
9827700105,600092.7
1005000240,291208.6
7200001254,523213.38
866400040,492907.56
305000170,644475.75
2260800110,857624.2
3442000127,674764.9
5253300437,458612.94
7576700150,1042338.7
5469501410,491210.22
5104531120,704036.06
723049434,294443.25
622069006,1300538.9
2517101200,301046.88
8159620160,245008.4
5561300640,423967.97
3317010130,209781.22
4364200250,401261.62
8732300060,682276.2
5603700025,762758.25
3585900190,1054250.4
3996900575,259952.47
8731801260,233081.12
3810000860,313976.88
5700003585,2012789.8
6332000050,445210.94
9286100250,433537.28
9471201110,956560.2
9290800050,588226.0
7300200400,639168.94
526069024,878097.0
1454600156,987065.9
3904980360,520357.06
2626119062,293369.2
8651730290,443009.38
7611200195,756605.2
1919800260,603088.6
6632900354,284833.8
3972900195,325388.62
5151600170,292099.5
7016000440,464944.28
871000435,753397.5
9578060540,497865.75
2332700060,790139.9
766000240,295161.03
4363700200,314374.78
7100000250,330346.06
2781250560,209091.53
2781250100,352821.28
5419800220,256083.39
7147600245,260803.44
2926069083,917429.4
6189200125,772075.56
9542830160,294536.5
5152200020,273199.06
9412900045,417846.2
6600410480,184619.84
6979970080,552562.9
5636010280,283040.97
1732801300,882376.56
5561401530,448354.16
9578500510,343935.0
7304300906,305290.0
1223089077,655738.8
721049207,266313.1
8691330310,841430.1
1523069204,469386.56
3188100105,603901.3
6608500290,407729.5
2891400410,355706.53
7663700551,324825.28
5413200140,246069.64
425069139,604466.56
6713700155,359547.88
2767603505,447705.97
7789000080,255573.97
9211500620,225488.92
3750604417,201673.22
7922800320,541735.3
1471620240,364401.4
2222059052,338436.53
9551200270,1029823.75
2767603160,554451.6
9406710060,368219.34
8929000250,357014.62
5538300120,420978.06
2223069120,464937.62
1652500060,1807756.2
8564500240,410371.62
3629700120,603811.44
3943600070,393398.06
4171200025,292872.72
2425049063,4452528.0
9828701650,368543.6
3581000340,357232.6
8100900015,358355.22
2125059161,1301474.4
304000380,210404.14
8146200070,1371081.5
686530170,555070.06
2917200645,451186.4
9547200530,816805.3
2122059199,377897.34
1150000740,686243.75
5706200060,354959.0
9265410010,218298.64
4083800555,494114.3
6152900332,357661.44
2520900301,223450.75
9828200790,547672.8
1657530180,283018.84
7471900045,264851.16
9828200460,435749.94
1775900140,445856.78
6139800430,449148.88
7214400005,500440.12
5332200026,554560.56
9510970300,776576.44
2540830020,422881.34
3392100140,183433.81
1326069191,347172.78
2125059112,1025293.4
859000022,321756.3
8854100350,667134.5
121059007,232729.06
7977201707,538581.7
3859900060,2811226.0
8815400735,746495.1
705700530,341135.8
6600780130,376165.3
6378500105,402252.06
8143000310,468637.38
2877102330,708129.5
3526039074,625724.6
2115510300,257968.36
3024059014,2099651.5
2141330360,595171.2
546000400,454227.97
2071500011,414065.4
7972000240,223678.03
7016200460,463634.97
6204200180,433950.1
1552100135,1083417.4
88000173,408087.38
2581900235,761810.3
9211500560,238161.33
621069218,429807.53
1321970240,290677.53
798000630,328444.9
421000285,261840.69
2824600180,860635.25
3832051140,321084.1
1237500105,702374.25
8802400906,264452.88
3166900270,379141.3
3682000060,351672.4
5469700020,283175.97
1245001820,591959.3
9547205660,580434.5
7974700122,762121.3
7550801225,564128.0
1099950050,772967.0
1402900460,324125.3
7636800041,1134823.9
2115720270,256017.47
8651441750,200283.23
3904100035,251808.48
8815400020,624998.8
3303860590,444168.94
5427110040,1179287.8
1782000160,348307.62
6204420290,496858.78
3995700245,288414.62
7955040130,457952.53
1442880650,506212.66
8833510230,923201.0
7283900551,455374.34
4396000180,259745.05
7504021310,696665.06
322059264,280806.72
3654800040,283121.97
2767704777,505879.2
3278602190,334997.03
3236500220,508223.5
3410600100,297436.84
629410180,749136.7
3352402250,146850.86
4363700304,344711.28
7237550130,1334282.1
9808590210,1230200.9
8074200175,268601.28
3463400330,429821.47
6306400140,821653.1
8564950250,521622.06
5381000070,215576.64
9826700697,470673.5
8132700190,451595.78
7943000020,167833.56
9547204675,571893.06
4112100101,515992.1
727500030,628507.44
114101426,365162.6
9274202005,704201.25
1193000380,860053.5
3039000020,471195.38
7852170130,665063.0
2624079010,591357.3
4137010540,286167.44
7576200012,807016.75
1138020020,360043.7
3969300030,204067.22
898000200,214132.3
5153100030,311117.8
5104532030,535594.0
4406000050,215752.5
9274203390,648141.25
8682290360,452577.06
6928600330,243998.05
4139680070,826626.7
6844702690,460703.03
2154970020,1958918.5
4385701285,1170913.0
2426059071,591099.6
2867300160,468497.06
9512500720,525086.9
1773101020,302417.72
8687800100,288553.28
3627800050,1539924.9
1604600227,289532.97
3300701170,410947.34
9250900111,488124.88
7015200790,638229.7
1311100490,238541.61
2469000010,890464.9
1982201596,529973.9
1862700290,351631.16
2586800270,222975.19
9528102772,489461.78
5490210200,449535.84
6669080020,430380.53
179003055,200966.86
1860600535,883321.25
1592000130,613488.6
3905040170,535633.8
9320500080,257033.47
9276200850,439927.12
224069114,617597.2
2260000340,591399.0
5096300130,397919.94
3432500215,371386.3
2600000050,723217.4
8856003839,224298.36
2492200435,384419.88
7855900110,1146246.9
6806100250,313956.8
2770603523,504012.7
1370800515,1672275.9
2726049150,485642.12
1226059161,600177.4
1068000375,3160517.2
9528104109,452855.56
5126310060,491163.84
1951820070,531792.5
1545805980,354911.25
9464700340,932638.75
4319200675,859010.0
7518500885,574612.94
7852020620,484229.72
869700370,357708.2
8643000190,259980.23
8902000267,544838.3
7972602435,252241.11
2050100210,889186.9
6705120540,479277.03
2767601390,589635.75
4141000490,1328686.1
9345400350,774168.75
3222079162,318425.94
7789000120,242104.78
6646200770,682100.56
6666800180,891759.2
1725800280,475032.34
6117500460,1007447.3
5470100220,226210.47
5457300478,460043.16
7550800195,593400.1
7787050180,568629.5
6204430250,534407.2
7640400250,496006.6
624110920,804754.1
3629920140,360654.38
7173700518,654712.2
3210200395,212697.83
2473480560,389842.2
2623089141,470340.12
1423800080,217803.72
2076400050,299838.6
3832060120,315495.38
7702600930,394721.28
5101404555,390303.1
3723800415,390697.5
3356403400,222456.94
9214400125,513402.84
1797500530,531674.3
9551201660,986919.06
3878900815,351950.9
1760650280,306396.9
5466410030,236548.73
6388930620,614723.2
2331300395,709486.8
9412700160,296160.03
871001611,627868.2
3142600120,596482.7
3995700220,340881.16
2310000280,281448.56
8039900400,407558.8
7504021510,724540.1
1959700445,1597997.8
1556200155,540609.2
3629960590,365717.75
259000240,458576.62
662440020,402986.97
3123049142,549927.5
321100260,754204.06
6840701095,538463.56
3738900165,405539.6
4427100130,383748.1
9238500100,475546.38
6145601810,376030.8
2570300090,388571.66
4017600010,491153.56
1005000220,340718.66
1257202120,482350.16
9527000490,513186.97
8691400080,720661.0
1726069084,444689.4
248000240,213186.03
6113400046,366776.78
2130702350,394327.34
920069052,251547.11
6071300160,581184.5
1623049041,140744.78
9268200285,393152.4
1843100520,368068.72
2887700826,592330.4
9122000385,537638.44
9475700220,385372.78
2804600005,784531.7
2896400300,369150.03
5015000180,673268.44
3630220180,793582.75
8832900780,536118.3
1568100300,443881.4
8718500610,395195.88
4147200140,1240851.4
1973700030,906361.44
8862000075,176698.66
9320990110,300092.9
1151100035,409625.22
2011000010,220591.08
1651500060,983611.56
446000190,677454.94
2344300220,884792.44
523049195,217500.25
9191200015,658753.75
7942601410,764648.25
7137800300,216922.72
7853300280,518269.06
6654700240,326107.8
569000050,586302.75
3584000180,235354.77
2026079055,353930.03
8898700880,281798.25
5075400150,599179.44
8731981360,374284.88
4222500020,225303.2
7996720050,633586.75
4077800094,625180.7
6446200365,621400.75
2824089053,513787.34
1311800220,229245.72
3522049063,750983.6
1721801280,190129.16
6131600240,195792.8
7202310040,605172.56
1123059125,552510.75
646910160,224438.52
5630500005,371681.8
3342100785,282136.8
9547205610,612394.94
1773100123,289897.94
3353400092,302888.22
217500015,380962.6
3649100031,410168.97
7896300150,288676.3
623049185,258435.48
1773100430,318788.4
1781500220,631976.7
3395380200,230888.22
2424059170,2790607.2
4389200765,1794466.6
1543000060,500373.3
6154900005,660294.06
2902200240,485194.47
1442880640,520646.97
8562770490,553532.3
2768300655,568640.3
3432501315,325556.25
5035300570,720260.44
3626039028,464326.12
3876540780,243456.25
327000100,974673.5
7551300065,494320.75
1312920060,241242.78
2215901230,255506.22
6306800010,403675.1
2767700022,495057.2
5589900610,458755.53
4320200020,663047.25
5249804655,643571.06
9238500480,526840.44
3885806565,1227413.0
7905200205,464171.62
5727500102,326305.34
3585220070,387874.5
2078500210,546232.1
1839920050,388111.7
534000080,323579.88
856000255,552141.5
4141010110,1513484.9
9558040820,585745.56
7768700315,1012114.06
2796100640,289538.47
1922059010,210434.84
3448000542,268437.66
3883100220,278017.88
7237301210,274180.2
3893100456,927053.9
9578501110,341081.47
6145601995,454590.25
4024100120,319551.5
8899000050,329981.44
3396820010,586923.2
6749700117,344430.3
1954400060,517460.6
3303970100,724918.9
2540850070,433840.03
3797000745,478774.06
7883603700,250919.84
3438501452,365440.6
3530210260,705265.8
3598600049,189227.42
731500170,326502.38
7129304375,167731.8
263000006,392706.84
7212660560,311400.4
1112700010,412213.6
3420069060,525923.8
2473000470,436205.22
8691390980,735355.0
6184700100,444247.3
4476400275,381749.62
2968801240,278825.06
1529300160,432109.5
7640400070,633950.56
7016100380,435693.0
2172000890,443759.1
4035900015,722758.9
9528104660,1045490.56
507100005,373017.34
2783100160,390275.56
3629921140,871317.6
1099750610,242465.23
1330300451,1264172.0
2757000030,814081.1
